house_type,orientation,area,level,decoration,price
4室2厅2卫,南北,163.59,中层,简装修,450
2室2厅1卫,东,89.78,中层,简装修,125
4室2厅2卫,南北,170.15,中层,简装修,520
3室2厅2卫,南,122.1,中层,精装修,79.5
3室2厅1卫,东北,91,中层,毛坯,136
3室2厅2卫,东北,117.14,高层,毛坯,205.56
4室2厅2卫,南,188.7,中层,毛坯,555
4室2厅2卫,南,153,低层,精装修,680
5室3厅5卫,南,303.43,低层,毛坯,1680
4室1厅3卫,西北,194.71,低层,精装修,1060
2室1厅1卫,南,77.65,中层,精装修,176
4室2厅2卫,东南,250.1,高层,简装修,230
4室2厅2卫,南,120,低层,精装修,220
3室1厅1卫,东,84.96,中层,精装修,186
3室2厅2卫,东,91.93,中层,中装修,210
5室2厅3卫,西南,198.01,低层,精装修,552.11
4室1厅3卫,南,253.87,中层,精装修,1720
4室2厅2卫,南北,182,中层,毛坯,600
4室2厅2卫,东北,210.97,高层,精装修,598
3室2厅1卫,东南,115.46,低层,精装修,139.8
4室2厅4卫,东,360,低层,毛坯,1300
4室2厅3卫,南,144.29,高层,精装修,405
3室1厅2卫,南,88.94,低层,精装修,173
3室2厅2卫,南,102,低层,精装修,145
3室1厅1卫,西,74.01,中层,中装修,196
4室2厅2卫,东南,140,高层,精装修,232
3室1厅2卫,西南,152.18,高层,精装修,555
3室2厅2卫,西,100.27,中层,精装修,183
2室2厅1卫,西,89.59,高层,简装修,341
4室2厅2卫,南北,164.7,中层,精装修,580
2室1厅1卫,西北,64.44,高层,简装修,100
2室1厅1卫,东南,57.87,高层,简装修,120
3室2厅2卫,西南,104.67,高层,精装修,149
3室2厅2卫,南,96.11,高层,毛坯,195
3室1厅1卫,东南,104.72,中层,精装修,365
4室2厅2卫,西南,132.62,高层,精装修,125
4室1厅2卫,东,144.84,低层,毛坯,432
4室2厅4卫,东南,378.84,低层,精装修,1150
3室2厅2卫,东,114,高层,精装修,276
4室2厅2卫,北,336.71,中层,毛坯,550
3室2厅2卫,东南,86.86,高层,精装修,118.8
3室2厅2卫,西北,103.64,中层,毛坯,225
3室1厅2卫,南北,81,中层,简装修,73
2室1厅1卫,西,77.74,高层,精装修,145
4室2厅2卫,南北,122.43,中层,精装修,305
2室1厅1卫,东南,71.44,中层,精装修,133
4室2厅2卫,南,246.69,高层,精装修,288
3室1厅1卫,西南,70.51,中层,精装修,213
2室1厅1卫,南,82.47,中层,简装修,171
6室2厅2卫,南北,157,高层,精装修,575
4室2厅3卫,南,143,高层,精装修,750
3室2厅1卫,南北,86.12,高层,精装修,120
3室2厅2卫,南,99.95,中层,毛坯,268
4室2厅2卫,东,189.59,高层,精装修,530
3室2厅1卫,北,93,高层,毛坯,192
3室2厅2卫,东,106.65,中层,毛坯,85
3室2厅2卫,东北,94.78,高层,毛坯,198
5室2厅3卫,南北,219.15,高层,精装修,800
2室2厅1卫,东南,69.95,高层,精装修,195
3室2厅2卫,东,90.35,中层,精装修,168
3室2厅1卫,南,85,低层,精装修,120
2室2厅1卫,北,83.23,低层,精装修,185
2室1厅1卫,东,85.44,低层,精装修,160
3室2厅2卫,南北,111.6,中层,精装修,175
3室1厅1卫,南,98.16,高层,中装修,280
3室2厅2卫,南,113.18,低层,简装修,180
1室1厅1卫,北,46.73,中层,简装修,84
2室1厅1卫,南,82.94,低层,精装修,208
4室2厅2卫,东北,210.97,高层,精装修,598
3室2厅1卫,西,94.75,中层,精装修,192
2室2厅2卫,东南,89,低层,精装修,475
3室1厅2卫,东南,143.93,低层,毛坯,385
3室2厅2卫,南,119,中层,精装修,220
4室2厅2卫,南,163.79,高层,精装修,580
4室2厅2卫,西北,90.55,中层,毛坯,193
4室2厅2卫,南,182.88,高层,毛坯,655
4室1厅3卫,西南,88.36,高层,精装修,345
3室2厅3卫,南北,181.88,中层,豪华装修,560
4室2厅2卫,东,140.46,中层,精装修,340
3室1厅1卫,西南,88.76,高层,中装修,260
3室2厅2卫,南,140.14,低层,精装修,326
3室2厅2卫,南北,126.92,低层,精装修,290
4室2厅2卫,南,107,中层,简装修,100
4室2厅2卫,东南,165.94,低层,精装修,254
2室1厅1卫,南北,69,低层,简装修,70
3室2厅2卫,南北,146.51,高层,毛坯,850
3室2厅2卫,南,114.84,中层,精装修,275
4室2厅2卫,南北,133.09,中层,精装修,298
4室2厅3卫,南,137.1,高层,简装修,230
2室2厅1卫,南,67.73,中层,精装修,155
3室2厅1卫,南北,81.35,中层,精装修,133
3室2厅1卫,东北,104.98,高层,精装修,248
3室2厅1卫,西南,90,低层,简装修,218
3室2厅2卫,南,117.35,低层,精装修,219
3室2厅2卫,南北,105,低层,毛坯,205
3室2厅1卫,南,89.4,低层,毛坯,98
3室2厅1卫,东北,79.17,低层,精装修,131
3室2厅2卫,南北,119.43,低层,精装修,384
5室1厅4卫,南,248.9,高层,精装修,1320
3室2厅2卫,西,89.51,高层,毛坯,242
4室2厅3卫,西北,203.21,高层,中装修,396.6
4室2厅2卫,南,107.6,低层,简装修,410
4室2厅2卫,南北,130,低层,简装修,350
2室2厅1卫,北,76.4,中层,中装修,129
4室2厅3卫,南,201.12,低层,精装修,780
3室1厅1卫,东南,90.47,高层,精装修,176
2室1厅1卫,东北,65.31,低层,精装修,173
3室2厅2卫,南北,121.43,中层,精装修,295
2室2厅1卫,西南,87.43,低层,精装修,192
4室2厅2卫,南北,118.35,低层,简装修,318
2室2厅1卫,南,89,低层,精装修,187
3室1厅2卫,南,94.87,高层,简装修,112
2室2厅1卫,东北,85.19,低层,毛坯,92
3室2厅2卫,南北,107,高层,精装修,63
6室2厅5卫,南北,160,中层,毛坯,320
2室1厅1卫,南,86.7,高层,精装修,176
3室2厅2卫,东,95.88,高层,精装修,240
3室2厅1卫,西南,88.01,中层,精装修,175
2室1厅1卫,南,51.38,中层,精装修,68
3室1厅1卫,西,71,低层,精装修,183
5室2厅3卫,南北,217.69,高层,精装修,1320
2室2厅1卫,东,83,高层,简装修,208
4室2厅2卫,南北,119.12,高层,精装修,340
3室1厅1卫,北,69.56,中层,精装修,169
3室1厅1卫,西南,101,低层,简装修,98
2室2厅1卫,南,57.55,高层,精装修,100
4室2厅2卫,南北,119,低层,毛坯,106
2室2厅1卫,西,72.87,低层,精装修,146
2室2厅1卫,南,83.54,中层,简装修,150
3室2厅2卫,南,105.62,低层,精装修,433
3室2厅2卫,东西,90.28,低层,豪华装修,192
5室2厅4卫,东,344,中层,毛坯,1200
2室1厅1卫,西南,61.26,中层,简装修,62
4室2厅2卫,西南,143.96,中层,精装修,339.75
3室2厅2卫,南北,107.31,高层,精装修,245
3室1厅1卫,东南,83.51,中层,简装修,189
3室2厅1卫,南北,85.86,低层,精装修,216
3室2厅2卫,南,142.49,低层,精装修,195
5室2厅3卫,南北,255,中层,豪华装修,1600
3室2厅1卫,东南,103.52,中层,精装修,123
4室2厅2卫,东北,183,低层,豪华装修,1060
3室2厅2卫,北,120.42,高层,精装修,198
4室2厅3卫,南,248.9,低层,精装修,1500
2室2厅1卫,北,85.51,中层,毛坯,136
2室1厅1卫,东北,67.88,中层,精装修,125
3室2厅2卫,南北,116,高层,毛坯,278
3室2厅2卫,东南,114.6,中层,精装修,123
3室1厅2卫,东,91.45,高层,简装修,175
2室1厅1卫,南,89.52,高层,简装修,199
3室2厅2卫,东南,97,高层,精装修,300
3室2厅2卫,南北,147.52,低层,精装修,350
3室2厅2卫,北,132.82,中层,精装修,359
5室2厅2卫,南,184.69,高层,精装修,1100
3室2厅1卫,东南,103.52,中层,精装修,123
4室2厅3卫,西南,88.32,高层,毛坯,343
2室1厅2卫,南,65,中层,精装修,85
3室2厅2卫,西南,119.32,中层,毛坯,405
3室2厅2卫,南北,120.97,低层,简装修,520
2室1厅1卫,南北,81.81,低层,简装修,127
3室2厅1卫,东,100.36,低层,精装修,250
4室2厅3卫,南,168.28,低层,毛坯,500
3室1厅1卫,西,91.27,中层,精装修,218.5
5室4厅4卫,南,382,低层,毛坯,1500
3室1厅2卫,南北,141.87,中层,精装修,260
3室1厅1卫,西南,87.2,低层,精装修,126
3室2厅2卫,南北,86.8,低层,精装修,168.61
3室2厅1卫,南,80.68,低层,精装修,175
4室2厅2卫,南北,186.5,低层,毛坯,479
4室2厅2卫,西南,136.93,高层,毛坯,303
6室2厅2卫,西南,245.12,中层,毛坯,420
4室2厅2卫,南,117,高层,毛坯,181
3室2厅1卫,西,71.09,低层,精装修,188
3室2厅2卫,南北,118.22,高层,毛坯,179
3室2厅2卫,东,77.74,中层,精装修,251
5室2厅3卫,东南,192.7,高层,精装修,220
3室2厅2卫,南北,104.73,低层,精装修,168
4室2厅2卫,南北,127.4,低层,简装修,199
2室2厅1卫,南,92.44,中层,精装修,255
2室2厅2卫,北,101.19,中层,精装修,310
2室1厅1卫,西,63.31,中层,精装修,156
4室2厅2卫,南,126.62,低层,精装修,255
3室2厅2卫,南,113.42,低层,简装修,135
5室2厅3卫,南,330.63,低层,毛坯,1200
5室3厅5卫,东,431.16,低层,毛坯,1600
3室2厅2卫,东南,105.32,高层,精装修,224.35
1室2厅1卫,南北,60,高层,简装修,125
4室1厅2卫,南,143.05,低层,精装修,390
4室2厅2卫,南北,183,中层,精装修,890
3室2厅1卫,东南,92.79,高层,精装修,210
4室2厅2卫,西南,136.91,高层,精装修,510
2室1厅1卫,东南,91.39,中层,精装修,123
3室2厅2卫,南北,136,中层,简装修,182.45
4室2厅2卫,东西,179.39,低层,精装修,690
5室2厅1卫,南北,211.6,低层,精装修,1300
1室1厅1卫,北,52.53,中层,简装修,140
4室2厅3卫,东南,136.06,中层,毛坯,335
3室2厅2卫,西南,92,高层,毛坯,70
3室2厅2卫,西北,139.86,高层,精装修,549
3室2厅2卫,南北,123.69,低层,精装修,240
3室1厅1卫,南,96.98,低层,精装修,175
3室2厅2卫,西,111.46,高层,精装修,425
3室2厅1卫,西南,87.77,中层,精装修,109
3室2厅2卫,西南,128.69,中层,精装修,228
4室2厅2卫,南北,118.34,中层,简装修,325
3室2厅1卫,东南,78.95,低层,精装修,121
4室2厅2卫,西,146.02,中层,精装修,320
3室2厅1卫,东南,82.48,中层,精装修,109.6
3室2厅2卫,南,119.63,低层,精装修,600
3室2厅3卫,南北,172,高层,精装修,850
3室2厅1卫,东,88.52,低层,简装修,112
3室2厅1卫,南,94.8,中层,精装修,268
3室2厅2卫,西南,123.99,高层,精装修,450
3室2厅1卫,东北,89,中层,毛坯,218
3室2厅2卫,西南,123.29,中层,简装修,255
3室2厅2卫,南,137.46,低层,简装修,238
3室2厅2卫,西,130.23,低层,精装修,318
4室1厅2卫,南,134.43,低层,简装修,169
3室2厅3卫,南北,199,中层,豪华装修,698
2室2厅1卫,东,89.13,低层,精装修,320
4室1厅2卫,西南,145.8,高层,精装修,270
5室2厅3卫,南北,219.4,高层,精装修,1350
3室1厅1卫,东南,88.88,高层,精装修,248
4室2厅2卫,西南,134.33,高层,精装修,215
4室2厅2卫,南北,163.67,低层,精装修,396
3室2厅2卫,南,112.74,低层,精装修,320
2室2厅1卫,西北,80,中层,中装修,45
3室2厅3卫,西,180,中层,精装修,860
3室2厅2卫,南北,102.28,中层,精装修,195
3室2厅2卫,南北,98,低层,精装修,117
4室2厅3卫,南北,213.97,中层,精装修,1500
3室2厅2卫,南,92.99,中层,精装修,240
3室2厅3卫,南北,189.11,低层,精装修,698
5室2厅2卫,西,182.19,低层,精装修,730
4室2厅2卫,西,170,高层,简装修,720
3室2厅1卫,南,91.39,低层,精装修,372
4室2厅2卫,东南,125,低层,精装修,450
4室2厅2卫,南,126.1,低层,精装修,362
5室2厅3卫,南,208.56,高层,精装修,1200
3室1厅1卫,东,97.36,低层,简装修,63
2室2厅1卫,南,94.55,高层,毛坯,219
3室2厅1卫,东,88.12,低层,简装修,120
2室1厅1卫,南北,180,中层,精装修,550
4室2厅2卫,南北,142.16,中层,毛坯,469
3室2厅2卫,东南,94.43,中层,精装修,145
4室1厅2卫,南,126.74,高层,精装修,258
4室2厅2卫,东南,152.22,中层,精装修,470
3室2厅1卫,南北,77,高层,精装修,97
3室2厅2卫,北,117.07,中层,精装修,223
5室3厅4卫,南,248,低层,毛坯,257
3室2厅2卫,南,190.54,中层,精装修,1280
4室2厅3卫,南,203,低层,精装修,730
4室2厅1卫,南北,116,低层,精装修,586
3室2厅1卫,东北,78.09,低层,精装修,170
2室2厅1卫,南,86,中层,简装修,115
3室2厅2卫,南北,105.68,中层,豪华装修,215
3室2厅2卫,西南,124.19,中层,简装修,183
2室2厅1卫,东南,86,高层,精装修,190
3室2厅2卫,南北,105.75,中层,精装修,146
3室1厅1卫,东北,91.78,低层,毛坯,120
2室2厅1卫,南,60,高层,精装修,106
4室2厅3卫,南北,128.3,中层,精装修,416
3室2厅2卫,东,126.43,中层,精装修,245
2室2厅1卫,北,90.85,低层,精装修,302
1室1厅1卫,南,50,高层,精装修,32
3室1厅1卫,东南,89.05,高层,简装修,210
4室2厅2卫,东西,138,中层,精装修,311
4室2厅2卫,西,127,高层,精装修,365
4室1厅2卫,南,150.13,高层,毛坯,235
3室2厅2卫,西南,89.86,高层,精装修,267
4室1厅2卫,南北,136,高层,简装修,375
3室2厅2卫,东,100.67,高层,精装修,325
2室2厅1卫,东南,89.1,低层,精装修,285
4室2厅2卫,东南,179.35,中层,简装修,320
4室2厅3卫,南,165.07,高层,毛坯,486
3室1厅3卫,西,98.37,高层,简装修,419
4室2厅4卫,南,516.73,低层,毛坯,980
4室2厅2卫,南北,135.06,中层,简装修,180
3室2厅2卫,南,116,高层,中装修,380
3室2厅1卫,东南,103.93,中层,精装修,293
2室1厅1卫,南,82.46,高层,精装修,120
3室2厅2卫,南北,110.03,低层,精装修,458
2室2厅1卫,东北,84.95,高层,精装修,180
2室1厅1卫,西南,54,低层,精装修,66
3室2厅1卫,南,95,低层,精装修,115
2室1厅1卫,东南,92.26,中层,精装修,201
4室2厅3卫,南北,179.46,高层,精装修,514
4室1厅2卫,西,138.6,高层,精装修,640
3室2厅1卫,南,86.45,低层,精装修,226
3室2厅2卫,南北,126.69,低层,精装修,497
4室2厅2卫,南,93,低层,精装修,95
4室2厅2卫,南北,130,低层,简装修,350
3室2厅2卫,南北,98,中层,毛坯,70
3室1厅2卫,南,119.79,低层,简装修,112
3室1厅2卫,西,87.01,低层,简装修,160
4室2厅2卫,东南,179.83,高层,精装修,238
3室2厅2卫,南,85.96,中层,精装修,213
3室2厅2卫,南,156.23,低层,简装修,275
4室2厅2卫,南,150,中层,精装修,400
5室2厅4卫,南,248.9,低层,精装修,1320
2室1厅1卫,南北,73.56,高层,精装修,220
4室2厅2卫,西北,140.5,中层,简装修,198
3室2厅2卫,南北,103.18,高层,简装修,218
3室2厅2卫,南北,125.28,低层,精装修,179
2室1厅1卫,东,84.42,低层,精装修,125
4室2厅2卫,西南,161.8,高层,毛坯,498
3室2厅2卫,南,106.03,中层,精装修,193
3室2厅2卫,南北,148,低层,毛坯,401
5室2厅3卫,西南,223.4,中层,精装修,1290
3室2厅1卫,南,87.44,低层,精装修,170
3室2厅2卫,东南,126.85,高层,精装修,308
3室2厅2卫,南,139.33,中层,精装修,175
3室2厅2卫,南,144.66,中层,毛坯,385
3室2厅1卫,南北,92.17,中层,毛坯,304
4室2厅2卫,南,118.29,低层,毛坯,320
3室2厅2卫,南,122,中层,简装修,60
4室2厅2卫,南北,149.71,高层,毛坯,1160
2室2厅1卫,南,83.54,中层,简装修,150
4室2厅4卫,南,286.8,低层,中装修,600
4室2厅2卫,东南,121.23,中层,精装修,325
1室1厅1卫,南北,44.5,低层,毛坯,88
2室2厅1卫,东南,79.6,高层,精装修,92
4室2厅3卫,东,193.58,低层,毛坯,1250
3室2厅1卫,东南,88.5,中层,精装修,130
3室2厅2卫,北,130.38,低层,精装修,374
4室2厅2卫,南北,138,高层,简装修,550
3室2厅2卫,西,102,低层,精装修,240
4室2厅2卫,东南,191.46,高层,精装修,428
3室1厅1卫,南北,110.5,中层,简装修,140
2室1厅1卫,东南,89.04,低层,简装修,230
4室2厅3卫,南北,147,低层,毛坯,120
3室2厅2卫,东,117.1,中层,简装修,220
4室2厅2卫,南北,166,高层,毛坯,166
3室2厅2卫,西南,117.35,高层,简装修,149
2室1厅1卫,西北,93.28,中层,精装修,96.5
4室2厅2卫,东,91.21,高层,简装修,305
5室2厅4卫,南北,199.46,低层,精装修,540
2室1厅1卫,南,82.46,高层,精装修,120
2室1厅1卫,东南,86.7,高层,精装修,200
4室2厅2卫,南,117,高层,毛坯,181
3室1厅2卫,西,97,高层,精装修,291
3室2厅2卫,南,119.63,低层,精装修,600
4室1厅2卫,南北,166.99,中层,简装修,318
4室2厅2卫,南北,136.66,高层,简装修,430
3室2厅2卫,南北,140.4,中层,精装修,436
5室4厅6卫,东,357.28,低层,毛坯,1400
2室2厅1卫,东南,83.18,高层,精装修,212
3室1厅2卫,西南,111.28,高层,精装修,290
3室2厅1卫,西,73.29,中层,毛坯,139.5
4室3厅4卫,南,337,低层,毛坯,1500
3室2厅2卫,西南,92,中层,精装修,84
3室2厅2卫,南北,91.99,高层,毛坯,199
4室2厅2卫,南,141.93,高层,精装修,358
4室2厅2卫,南,88.29,低层,简装修,300
2室2厅1卫,西北,67,高层,简装修,83
3室2厅2卫,南,88.42,中层,精装修,249
3室2厅1卫,西,91.88,高层,精装修,398
2室2厅1卫,东北,82.11,低层,精装修,212
3室2厅1卫,东南,83.41,中层,精装修,170
6室3厅3卫,南北,257,高层,简装修,880
3室2厅2卫,南北,140.25,低层,毛坯,540
4室2厅2卫,南北,246,低层,毛坯,1550
5室2厅2卫,南,212.2,高层,精装修,440
3室2厅3卫,东,171,低层,精装修,650
4室2厅2卫,南,134.04,高层,精装修,340
3室2厅2卫,东,98.13,高层,精装修,187
4室2厅2卫,西北,128.43,低层,精装修,228
4室2厅4卫,南北,215.22,中层,精装修,780
4室2厅2卫,西南,137.49,高层,毛坯,450
3室2厅1卫,南北,86.12,高层,精装修,120
4室2厅3卫,西,205,高层,毛坯,620
1室2厅1卫,南北,46,中层,精装修,76.53
3室1厅1卫,东南,89.33,中层,精装修,264
3室1厅1卫,东南,70.45,高层,精装修,119
4室2厅2卫,西南,123.35,高层,精装修,265
3室2厅2卫,南北,118,高层,简装修,185
5室2厅3卫,南北,159.12,高层,简装修,730
3室2厅2卫,南,161,高层,中装修,630
3室2厅4卫,东西,267.88,低层,豪华装修,950
3室1厅3卫,西,98.37,高层,简装修,419
4室1厅2卫,东南,120.57,中层,精装修,171.6
3室2厅3卫,南北,160.38,高层,毛坯,530
3室2厅2卫,南,106.03,中层,精装修,196.5
4室2厅2卫,南,100,中层,精装修,118
3室1厅2卫,西,97,高层,毛坯,162
4室2厅2卫,南北,143.8,高层,精装修,348
3室1厅1卫,东,89.64,中层,精装修,215
2室2厅1卫,西,68.18,低层,精装修,136
4室1厅2卫,南,105.19,高层,精装修,305
3室1厅2卫,东,109.99,中层,精装修,251
3室1厅2卫,西南,114.57,低层,精装修,226
3室2厅1卫,南北,108,中层,精装修,70
3室2厅1卫,东,88.7,高层,精装修,235
4室2厅2卫,南北,130,低层,精装修,267
5室2厅3卫,西南,223.4,高层,精装修,1280
4室3厅3卫,南北,138,低层,毛坯,438
3室2厅1卫,南北,98.58,高层,精装修,152
3室2厅2卫,南北,97.8,高层,毛坯,227
5室2厅3卫,南,269.64,中层,简装修,1390
3室2厅2卫,东北,117.14,高层,毛坯,205.56
3室1厅1卫,南,90.19,中层,毛坯,120
2室2厅1卫,西南,83.53,高层,精装修,305
4室2厅3卫,南,185,低层,毛坯,235
3室2厅3卫,东,171,低层,精装修,650
3室2厅2卫,东南,88.91,高层,精装修,275
2室2厅1卫,南,84.06,低层,精装修,182
2室2厅1卫,东,65.72,低层,精装修,106
3室1厅1卫,东南,82.86,中层,简装修,195
4室2厅3卫,南,210,低层,简装修,820
3室2厅2卫,南北,130.94,低层,精装修,203
5室2厅3卫,南,252.68,高层,精装修,1760
3室2厅1卫,南,63.87,中层,精装修,145
3室1厅2卫,东西,109.82,低层,精装修,139.8
2室1厅1卫,南,52.58,中层,简装修,76
5室4厅4卫,南,382,低层,毛坯,1500
1室1厅1卫,南北,44.5,低层,毛坯,72
3室2厅2卫,东南,100,高层,精装修,220
2室1厅1卫,东,58.92,中层,简装修,56
3室2厅1卫,南,101.42,中层,中装修,273
3室2厅2卫,南,133.8,高层,简装修,174
4室2厅3卫,南北,144,中层,毛坯,266
2室2厅1卫,东南,80.36,低层,中装修,51
3室1厅2卫,南,116.03,中层,简装修,290
3室1厅1卫,东北,86.59,高层,简装修,235
3室2厅2卫,南,116,低层,精装修,127
3室2厅2卫,东北,116.46,低层,精装修,243
3室2厅1卫,西,89,中层,精装修,230
3室1厅2卫,东北,113.82,高层,简装修,137
2室2厅1卫,东南,56.92,高层,精装修,120
4室2厅2卫,南北,142.16,中层,毛坯,568
3室2厅1卫,北,86.75,高层,简装修,102
